Date,Station,Location,Latitude,Longitude,Weather,Cause,Accident_type,Ship_num,Total_people,Rescued_people,Injured_people,Dead_people,Missed_people,Vessel_type,Tons,Seasons,Month,Hour
2020/11/05 16:03,인천,영해-EEZ,37.30166667,125.7925,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,7.93,가을,11,16
2020/11/05 22:43,부산,영해,34.98916667,129.1291667,양호,정비불량,키손상,1,22,22,0,0,0,낚시어선,9.77,가을,11,22
2020/11/06 4:49,동해,영해,37.84638889,128.8902778,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.23,가을,11,4
2020/11/06 5:39,군산,영해,35.93944444,126.5083333,양호,정비불량,기관이상,1,9,9,0,0,0,어선,296,가을,11,5
2020/11/06 5:52,통영,영해,34.65333333,128.1966667,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,35,가을,11,5
2020/11/06 6:09,부산,영해,35.1125,129.1916667,양호,배터리 방전,운항저해,1,1,1,0,0,0,모터보트,2.4,가을,11,6
2020/11/06 6:59,부안,영해,35.70694444,126.3666667,양호,정비불량,기관이상,1,22,22,0,0,0,낚시어선,9.77,가을,11,6
2020/11/06 7:46,목포,영해,34.90166667,126.26,양호,운항부주의,좌초,1,1,1,0,0,0,어선,0.77,가을,11,7
2020/11/06 8:04,보령,영해,36.27805556,126.2875,양호,정비불량,키손상,1,22,22,0,0,0,낚시어선,9.77,가을,11,8
2020/11/06 8:35,통영,협수로,34.60555556,128.3702778,양호,안전부주의,작업 중 인명사상,1,1,1,0,0,0,어선,4.95,가을,11,8
2020/11/06 9:25,군산,영해-EEZ,35.91694444,124.3666667,양호,안전부주의,작업 중 인명사상,1,1,1,0,0,0,관공선,3000,가을,11,9
2020/11/06 10:08,통영,협수로,34.83805556,128.4141667,양호,정비불량,기관이상,1,2,2,0,0,0,어선,2.99,가을,11,10
2020/11/06 15:58,서귀포,영해,33.45833333,126.95,양호,배터리 방전,운항저해,1,2,2,0,0,0,모터보트,1,가을,11,15
2020/11/06 17:16,제주,영해,33.96166667,126.3033333,양호,정비불량,기관이상,1,3,3,0,0,0,고무보트,1.27,가을,11,17
2020/11/06 19:10,울산,영해,35.30333333,129.3402778,양호,정비불량,기관이상,1,5,5,0,0,0,어선,2.84,가을,11,19
2020/11/07 1:53,여수,영해,34.50333333,127.825,양호,운항부주의,침수,1,2,2,0,0,0,어선,4.99,가을,11,1
2020/11/07 5:37,동해,영해,37.78083333,128.9591667,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.23,가을,11,5
2020/11/07 7:36,군산,항계 내,35.80972222,126.4222222,양호,관리소홀,침수,1,0,0,0,0,0,어선,7.93,가을,11,7
2020/11/07 8:20,제주,영해,33.56833333,126.8163889,양호,운항부주의,충돌,1,1,1,0,0,0,어선,9.16,가을,11,8
2020/11/07 8:20,제주,영해,33.56833333,126.8163889,양호,운항부주의,충돌,1,1,1,0,0,0,고무보트,1,가을,11,8
2020/11/07 9:14,인천,항계 내,37.44527778,126.6155556,양호,관리소홀,해양오염,1,0,0,0,0,0,예부선,119,가을,11,9
2020/11/07 15:22,인천,영해,37.24638889,126.3380556,양호,정비불량,기관이상,1,3,3,0,0,0,모터보트,2,가을,11,15
2020/11/07 15:22,여수,영해,34.17666667,127.3577778,양호,정비불량,침수,1,2,2,0,0,0,어선,8.55,가을,11,15
2020/11/07 15:32,목포,영해,35.04777778,125.3741667,양호,정비불량,기관이상,1,7,7,0,0,0,어선,24,가을,11,15
2020/11/07 16:15,인천,항계 내,37.36916667,126.5316667,양호,운항부주의,부유물감김,1,19,19,0,0,0,유도선,11,가을,11,16
2020/11/07 19:44,완도,항계 내,34.46666667,126.9627778,양호,관리소홀,표류,1,0,0,0,0,0,어선,0.81,가을,11,19
2020/11/07 20:25,군산,항계 내,35.98194444,126.6088889,양호,정비불량,기관이상,1,4,4,0,0,0,어선,9.77,가을,11,20
2020/11/07 20:42,통영,협수로,34.66138889,128.6402778,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,4.4,가을,11,20
2020/11/07 20:51,서귀포,영해,33.22833333,126.3275,양호,정비불량,추진기이상,1,2,2,0,0,0,모터보트,0.4,가을,11,20
2020/11/07 22:02,통영,협수로,34.83277778,128.3075,양호,기타 ,화재,1,2,2,0,0,0,모터보트,4.78,가을,11,22
2020/11/08 8:49,인천,영해,37.19,126.1838889,황천5급,정비불량,기관이상,1,18,18,0,0,0,낚시어선,9.77,가을,11,8
2020/11/08 8:51,태안,영해,36.74,126.1305556,황천6급,배터리 방전,운항저해,1,1,1,0,0,0,고무보트,0.02,가을,11,8
2020/11/08 9:11,제주,영해,33.59527778,126.7680556,양호,정비불량,기관이상,1,6,6,0,0,0,어선,4.86,가을,11,9
2020/11/08 9:28,목포,영해,34.72305556,125.4913889,양호,운항부주의,부유물감김,1,3,3,0,0,0,요트,5.05,가을,11,9
2020/11/08 10:22,완도,영해,33.43166667,125.5363889,양호,정비불량,키손상,1,7,7,0,0,0,어선,29,가을,11,10
2020/11/08 10:36,목포,영해,34.80638889,126.3358333,양호,정비불량,추진기이상,1,2,2,0,0,0,고무보트,0.1,가을,11,10
2020/11/08 10:50,창원,항계 내,35.15416667,128.6058333,양호,정비불량,추진기이상,1,3,3,0,0,0,모터보트,0.63,가을,11,10
2020/11/08 13:10,여수,영해,34.23722222,127.28,양호,운항부주의,충돌,1,9,9,0,0,0,낚시어선,9.77,가을,11,13
2020/11/09 6:16,완도,항계 내,34.23083333,127.0313889,양호,운항부주의,부유물감김,1,4,4,0,0,0,요트,3.09,가을,11,6
2020/11/09 8:43,인천,영해,37.37138889,126.4830556,양호,정비불량,기관이상,1,4,4,0,0,0,어선,8.55,가을,11,8
2020/11/09 9:30,인천,영해,37.45583333,126.3513889,양호,안전부주의,침수,1,9,9,0,0,0,모터보트,2.45,가을,11,9
2020/11/09 11:30,서귀포,영해,33.21666667,126.6333333,양호,정비불량,기관이상,1,1,1,0,0,0,어선,3.74,가을,11,11
2020/11/09 11:49,목포,영해,34.34027778,125.7633333,양호,안전부주의,화재,1,13,13,0,0,0,어선,79,가을,11,11
2020/11/09 12:10,서귀포,영해,33.22472222,126.3247222,양호,정비불량,기관이상,1,1,1,0,0,0,어선,2.07,가을,11,12
2020/11/09 18:04,목포,영해,34.92777778,125.5963889,양호,적재불량,전복,1,10,9,0,1,0,어선,35,가을,11,18
2020/11/09 19:36,울진,항계 내,36.50805556,129.4480556,양호,기타 ,화재,1,0,0,0,0,0,어선,9.77,가을,11,19
2020/11/10 9:03,서귀포,영해-EEZ,32.75,126.15,양호,정비불량,기관이상,1,7,7,0,0,0,어선,46,가을,11,9
2020/11/10 11:05,여수,영해,34.69361111,127.7122222,양호,운항부주의,좌초,1,4,4,0,0,0,어선,6.67,가을,11,11
2020/11/10 15:21,완도,항계 내,34.1175,126.8811111,양호,기타 ,침수,1,1,1,0,0,0,어선,0.8,가을,11,15
2020/11/10 15:30,서귀포,영해,33.50305556,126.93,양호,정비불량,기관이상,1,2,2,0,0,0,어선,7.93,가을,11,15
2020/11/10 16:14,태안,영해,36.66555556,126.1480556,양호,운항부주의,충돌,1,17,17,0,0,0,낚시어선,7.93,가을,11,16
2020/11/10 16:14,태안,영해,36.66555556,126.1480556,양호,운항부주의,충돌,1,5,5,0,0,0,어선,18,가을,11,16
2020/11/11 5:00,보령,영해,36.16333333,126.3913889,양호,정비불량,기관이상,1,3,3,0,0,0,어선,4.86,가을,11,5
2020/11/11 8:45,보령,영해,36.25527778,126.1441667,양호,정비불량,기관이상,1,5,5,0,0,0,모터보트,5.34,가을,11,8
2020/11/11 9:06,완도,항계 내,34.64972222,126.9194444,양호,정비불량,기관이상,1,3,3,0,0,0,모터보트,1.23,가을,11,9
2020/11/11 11:00,군산,항계 내,35.93861111,126.5330556,양호,운항부주의,충돌,1,7,7,0,0,0,어선,29,가을,11,11
2020/11/11 11:00,군산,항계 내,35.93861111,126.5330556,양호,운항부주의,충돌,1,2,2,0,0,0,어선,2.53,가을,11,11
2020/11/11 11:13,보령,영해,36.25805556,126.3316667,양호,정비불량,기관이상,1,5,5,0,0,0,어선,5.48,가을,11,11
2020/11/11 12:21,서귀포,영해,33.17083333,126.2622222,양호,정비불량,추진기이상,1,5,5,0,0,0,모터보트,1.88,가을,11,12
2020/11/11 14:20,부안,영해,35.62027778,126.4580556,양호,정비불량,기관이상,1,3,3,0,0,0,모터보트,0.5,가을,11,14
2020/11/11 16:19,평택,영해,37.10861111,126.3852778,양호,정비불량,추진기이상,1,6,6,0,0,0,고무보트,0.4,가을,11,16
2020/11/11 17:32,평택,영해,37.14305556,126.5525,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,2.08,가을,11,17
2020/11/11 18:34,인천,영해,37.31277778,125.8566667,양호,운항부주의,부유물감김,1,3,3,0,0,0,예부선,62,가을,11,18
2020/11/11 20:37,제주,영해,33.39833333,126.2113889,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,2.05,가을,11,20
2020/11/12 1:45,여수,영해,34.68305556,127.1455556,양호,운항부주의,충돌,1,1,1,0,0,0,어선,1.83,가을,11,1
2020/11/12 1:45,여수,영해,34.68305556,127.1455556,양호,운항부주의,충돌,1,2,2,0,0,0,어선,2.99,가을,11,1
2020/11/12 3:36,통영,영해-EEZ,34.0175,128.2008333,양호,정비불량,화재,1,15,15,0,0,0,화물선,8385,가을,11,3
2020/11/12 10:31,목포,영해,34.8275,124.9091667,양호,정비불량,기관이상,1,10,10,0,0,0,어선,76,가을,11,10
2020/11/12 10:52,인천,영해,37.27388889,126.5127778,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,0.01,가을,11,10
2020/11/12 10:53,포항,영해,35.63305556,129.5330556,양호,정비불량,기관이상,1,2,2,0,0,0,어선,1.28,가을,11,10
2020/11/12 11:21,통영,협수로,34.88638889,127.9188889,양호,운항부주의,침수,1,1,1,0,0,0,어선,1.51,가을,11,11
2020/11/12 13:38,태안,영해,36.41305556,126.4280556,양호,정비불량,추진기이상,1,2,2,0,0,0,고무보트,0.05,가을,11,13
2020/11/12 15:48,평택,영해,37.17166667,126.6055556,양호,정비불량,추진기이상,1,3,3,0,0,0,어선,5.4,가을,11,15
2020/11/12 15:50,목포,영해,34.69333333,126.225,양호,운항부주의,좌초,1,4,4,0,0,0,예부선,200,가을,11,15
2020/11/12 16:21,포항,항계 내,36.075,129.4352778,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.99,가을,11,16
2020/11/12 17:08,포항,영해,35.70916667,129.4866667,양호,정비불량,추진기이상,1,1,1,0,0,0,고무보트,0.1,가을,11,17
2020/11/12 18:00,제주,영해,33.8,126.6666667,양호,정비불량,기관이상,1,2,2,0,0,0,어선,3,가을,11,18
2020/11/13 0:36,목포,영해,34.26916667,126.0925,양호,운항부주의,좌초,1,5,5,0,0,0,어선,9.77,가을,11,0
2020/11/13 6:41,인천,영해,37.32416667,126.3355556,양호,운항부주의,부유물감김,1,21,21,0,0,0,낚시어선,9.77,가을,11,6
2020/11/13 10:41,완도,항계 내,34.27805556,126.5083333,양호,정비불량,기관이상,1,2,2,0,0,0,어선,1.87,가을,11,10
2020/11/13 11:50,부산,항계 내,35.12138889,129.05,양호,기타 ,화재,1,2,2,0,0,0,유조선,549,가을,11,11
2020/11/13 14:56,보령,영해,36.17166667,126.4930556,양호,정비불량,추진기이상,1,2,2,0,0,0,고무보트,0.1,가을,11,14
2020/11/13 15:05,목포,영해,35.06166667,125.9194444,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,4.99,가을,11,15
2020/11/13 15:51,울진,영해,37.02555556,129.45,양호,정비불량,기관이상,1,3,3,0,0,0,어선,35,가을,11,15
2020/11/13 16:28,포항,항계 내,35.80722222,129.5033333,양호,운항부주의,충돌,1,6,6,0,0,0,어선,24,가을,11,16
2020/11/13 16:36,울진,영해,36.86527778,129.4766667,양호,정비불량,기관이상,1,4,4,0,0,0,어선,9.77,가을,11,16
2020/11/13 17:05,인천,영해-EEZ,37.13666667,125.1941667,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,9.77,가을,11,17
2020/11/13 17:52,포항,영해,36.92388889,129.5377778,양호,운항부주의,충돌,1,3,3,0,0,0,어선,4.99,가을,11,17
2020/11/13 17:52,포항,영해,36.92388889,129.5377778,양호,운항부주의,충돌,1,2,2,1,0,0,고무보트,0.1,가을,11,17
2020/11/13 20:09,목포,영해,34.36944444,126.0322222,양호,정비불량,기관이상,1,21,21,0,0,0,낚시어선,9.77,가을,11,20
2020/11/13 20:30,포항,항계 내,35.09777778,129.44,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.5,가을,11,20
2020/11/13 23:34,태안,영해-EEZ,36.65138889,126.0566667,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,7.93,가을,11,23
2020/11/14 0:42,서귀포,영해-EEZ,32.88333333,126.6833333,양호,정비불량,추진기이상,1,12,12,0,0,0,어선,28,가을,11,0
2020/11/14 4:29,통영,영해,34.63861111,128.535,양호,정비불량,키손상,1,2,2,0,0,0,예부선,23,가을,11,4
2020/11/14 7:32,포항,영해,35.67222222,129.5,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,1.38,가을,11,7
2020/11/14 7:37,통영,영해,34.39638889,128.6391667,양호,정비불량,기관이상,1,22,22,0,0,0,낚시어선,9.77,가을,11,7
2020/11/14 7:46,군산,영해,36.08583333,126.4355556,양호,안전부주의,작업 중 인명사상,1,1,1,0,0,0,어선,5.52,가을,11,7
2020/11/14 8:24,동해,영해-EEZ,37.53305556,129.4166667,양호,정비불량,침수,1,3,3,0,0,0,어선,7.93,가을,11,8
2020/11/14 8:27,목포,영해,34.495,126.0497222,저시정,운항부주의,부유물감김,1,12,12,0,0,0,어선,40,가을,11,8
2020/11/14 9:35,여수,항계 내,34.72333333,127.7091667,양호,관리소홀,침몰,1,0,0,0,0,0,어선,1.31,가을,11,9
2020/11/14 10:40,울진,영해,36.70194444,129.7191667,양호,운항부주의,부유물감김,1,9,9,0,0,0,낚시어선,5.46,가을,11,10
2020/11/14 11:50,동해,공해,38.98555556,133.4875,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,77,가을,11,11
2020/11/14 13:00,통영,협수로,34.88194444,128.0591667,양호,운항부주의,좌초,1,1,1,0,0,0,어선,0.85,가을,11,13
2020/11/14 13:26,창원,영해,35.07666667,128.7002778,양호,배터리 방전,운항저해,1,2,2,0,0,0,어선,0.66,가을,11,13
2020/11/14 14:31,평택,영해,37.14166667,126.5480556,양호,운항부주의,충돌,1,1,1,0,0,0,모터보트,2.56,가을,11,14
2020/11/14 14:31,평택,영해,37.14166667,126.5480556,양호,운항부주의,충돌,1,3,3,0,0,0,모터보트,3.29,가을,11,14
2020/11/14 15:58,창원,영해,35.03583333,128.4975,양호,안전부주의,전복,1,2,2,0,0,0,어선,5.54,가을,11,15
2020/11/14 18:07,인천,영해-EEZ,37.40611111,125.3055556,양호,안전부주의,침수,1,5,1,0,2,2,어선,12,가을,11,18
2020/11/14 23:03,제주,영해,33.76666667,127.3166667,양호,정비불량,추진기이상,1,6,6,0,0,0,어선,9.77,가을,11,23
2020/11/15 3:02,여수,영해,34.11,127.7855556,양호,정비불량,기관이상,1,22,22,0,0,0,낚시어선,9.77,가을,11,3
2020/11/15 4:50,군산,영해,35.94861111,126.4688889,양호,연료고갈,운항저해,1,6,6,0,0,0,모터보트,1.9,가을,11,4
2020/11/15 5:13,여수,영해,34.67,127.7144444,양호,운항부주의,좌초,1,6,6,0,0,0,낚시어선,2.3,가을,11,5
2020/11/15 8:30,목포,영해,34.8,125.1,양호,운항부주의,충돌,1,5,5,0,0,0,어선,324,가을,11,8
2020/11/15 8:43,여수,항계 내,34.84833333,127.6825,양호,관리소홀,침수,1,0,0,0,0,0,예부선,68,가을,11,8
2020/11/15 8:55,평택,영해-EEZ,36.98333333,125.7,양호,안전부주의,작업 중 인명사상,1,1,0,0,1,0,어선,12,가을,11,8
2020/11/15 9:25,포항,항계 내,36.06777778,129.4525,양호,운항부주의,부유물감김,1,4,4,0,0,0,모터보트,4.7,가을,11,9
2020/11/15 9:38,서귀포,영해-EEZ,32.8,127.2,양호,정비불량,기관이상,1,9,9,0,0,0,어선,32,가을,11,9
2020/11/15 10:25,포항,영해,36.10055556,129.5216667,양호,정비불량,기관이상,1,2,2,0,0,0,모터보트,3,가을,11,10
2020/11/15 11:21,보령,항계 내,36.37805556,126.4580556,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,0.8,가을,11,11
2020/11/15 11:28,부산,영해,34.88305556,128.9580556,양호,정비불량,기관이상,1,2,2,0,0,0,모터보트,0.6,가을,11,11
2020/11/15 11:37,울산,영해,35.21305556,129.2319444,양호,정비불량,추진기이상,1,2,2,0,0,0,모터보트,0.76,가을,11,11
2020/11/15 12:20,창원,영해,35.07027778,128.7019444,양호,정비불량,침수,1,3,3,0,0,0,모터보트,0.72,가을,11,12
2020/11/15 13:07,울산,영해,35.47972222,129.4255556,양호,정비불량,기관이상,1,1,1,0,0,0,어선,1.77,가을,11,13
2020/11/15 13:07,제주,영해,33.945,126.3094444,양호,정비불량,기관이상,1,1,1,0,0,0,모터보트,2.15,가을,11,13
2020/11/15 14:18,포항,영해,36.06666667,129.5166667,양호,정비불량,기관이상,1,1,1,0,0,0,어선,3,가을,11,14
2020/11/15 14:21,보령,영해,36.15055556,126.4613889,양호,배터리 방전,운항저해,1,4,4,0,0,0,모터보트,1.18,가을,11,14
2020/11/15 16:19,평택,영해,37.02555556,126.4488889,양호,운항부주의,부유물감김,1,1,1,0,0,0,고무보트,0.5,가을,11,16
2020/11/15 16:35,제주,영해,33.6,126.75,양호,정비불량,키손상,1,1,1,0,0,0,어선,3.3,가을,11,16
2020/11/15 17:57,완도,항계 내,34.30972222,126.8288889,양호,운항부주의,부유물감김,1,2,2,0,0,0,요트,3.9,가을,11,17
2020/11/15 18:08,동해,영해,37.76416667,128.9766667,양호,운항부주의,부유물감김,1,6,6,0,0,0,요트,6.1,가을,11,18
2020/11/15 19:07,동해,영해-EEZ,37.78305556,130.25,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,40,가을,11,19
2020/11/15 19:44,부산,항계 내,35.10055556,129.1438889,양호,정비불량,추진기이상,1,3,3,0,0,0,어선,3,가을,11,19
2020/11/15 21:48,평택,영해,37.01694444,126.2083333,양호,정비불량,기관이상,1,3,3,0,0,0,어선,39,가을,11,21
2020/11/16 5:44,제주,영해,33.41527778,126.2494444,양호,정비불량,기관이상,1,5,5,0,0,0,어선,7.93,가을,11,5
2020/11/16 7:00,동해,영해-EEZ,38.15,130.55,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,89,가을,11,7
2020/11/16 7:56,여수,항계 내,34.73333333,127.7394444,양호,관리소홀,침몰,1,0,0,0,0,0,어선,3.06,가을,11,7
2020/11/16 10:10,여수,항계 내,34.80416667,127.5241667,양호,관리소홀,침수,1,0,0,0,0,0,어선,1,가을,11,10
2020/11/16 12:41,서귀포,영해-EEZ,33.16666667,127.2666667,양호,정비불량,기관이상,1,3,3,0,0,0,어선,9.77,가을,11,12
2020/11/16 12:56,목포,영해,34.67055556,125.8130556,양호,정비불량,기관이상,1,7,7,0,0,0,어선,7.93,가을,11,12
2020/11/16 14:35,제주,영해,33.51666667,126.4833333,양호,정비불량,추진기이상,1,5,5,0,0,0,어선,7.93,가을,11,14
2020/11/16 15:54,통영,협수로,34.87555556,128.4761111,양호,운항부주의,좌초,1,2,2,0,0,0,요트,4.87,가을,11,15
2020/11/16 16:07,인천,영해,37.33305556,126.3830556,양호,정비불량,추진기이상,1,2,2,0,0,0,모터보트,0.05,가을,11,16
2020/11/16 20:23,동해,영해-EEZ,37.16666667,133.1833333,양호,정비불량,추진기이상,1,10,10,0,0,0,어선,35,가을,11,20
2020/11/17 5:00,서귀포,영해,33.5,126.9833333,양호,정비불량,기관이상,1,11,11,0,0,0,낚시어선,9.77,가을,11,5
2020/11/17 5:24,보령,항계 내,36.31916667,126.3252778,양호,운항부주의,충돌,1,3,2,0,1,0,어선,6.63,가을,11,5
2020/11/17 6:16,인천,영해,37.34638889,126.6677778,양호,운항부주의,키손상,1,4,4,0,0,0,어선,3.77,가을,11,6
2020/11/17 7:46,평택,항계 내,37.01527778,126.4602778,양호,기타 ,침몰,1,0,0,0,0,0,어선,4,가을,11,7
2020/11/17 9:14,평택,영해,37.08055556,126.4630556,양호,정비불량,추진기이상,1,4,4,0,0,0,고무보트,0.1,가을,11,9
2020/11/17 10:36,창원,영해,35.08888889,128.6680556,양호,정비불량,기관이상,1,2,2,0,0,0,어선,3.45,가을,11,10
2020/11/17 11:20,서귀포,항계 내,33.23972222,126.5616667,양호,정비불량,화재,1,6,6,0,0,0,어선,29,가을,11,11
2020/11/17 12:44,포항,항계 내,36.07,129.4563889,양호,정비불량,추진기이상,1,2,2,0,0,0,어선,4.01,가을,11,12
2020/11/17 15:15,제주,영해,33.39666667,126.5805556,양호,정비불량,기관이상,1,1,1,0,0,0,모터보트,1.16,가을,11,15
2020/11/17 15:34,통영,협수로,34.75055556,128.4269444,양호,배터리 방전,운항저해,1,2,2,0,0,0,모터보트,2.4,가을,11,15
2020/11/17 17:13,창원,항계 내,35.06666667,128.6358333,양호,배터리 방전,운항저해,1,4,4,0,0,0,모터보트,1.8,가을,11,17
2020/11/18 13:39,목포,항계 내,34.80972222,126.3602778,양호,정비불량,기관이상,1,2,2,0,0,0,예부선,131.12,가을,11,13
2020/11/18 18:52,여수,항계 내,34.81,127.8327778,저시정,관리소홀,침수,1,0,0,0,0,0,어선,1.98,가을,11,18
2020/11/18 19:00,목포,항계 내,34.36388889,126.1327778,양호,운항부주의,충돌,1,7,7,0,0,0,어선,15,가을,11,19
2020/11/18 19:00,목포,항계 내,34.36388889,126.1327778,양호,운항부주의,충돌,1,10,10,0,0,0,어선,24,가을,11,19
2020/11/18 19:00,목포,항계 내,34.36388889,126.1327778,양호,운항부주의,충돌,1,6,6,0,0,0,어선,7.93,가을,11,19
2020/11/19 4:56,태안,항계 내,36.6775,126.1355556,황천4급,기상악화,충돌,1,0,0,0,0,0,어선,29,가을,11,4
2020/11/19 4:56,태안,항계 내,36.6775,126.1355556,황천4급,기상악화,충돌,1,0,0,0,0,0,어선,29,가을,11,4
2020/11/19 6:50,태안,영해,36.60055556,126.3780556,황천4급,관리소홀,표류,1,0,0,0,0,0,어선,1.57,가을,11,6
2020/11/19 7:00,태안,항계 내,36.83083333,126.3119444,황천4급,기상악화,침수,1,0,0,0,0,0,모터보트,0.75,가을,11,7
2020/11/19 7:14,여수,항계 내,34.50944444,127.3916667,저시정,관리소홀,좌초,1,0,0,0,0,0,어선,4.87,가을,11,7
2020/11/19 7:55,태안,항계 내,36.49166667,126.4091667,황천4급,기상악화,침수,1,0,0,0,0,0,어선,1.88,가을,11,7
2020/11/19 7:55,태안,항계 내,36.49166667,126.4091667,황천4급,기상악화,침수,1,0,0,0,0,0,어선,1.71,가을,11,7
2020/11/19 7:55,태안,항계 내,36.49166667,126.4091667,황천4급,기상악화,침수,1,0,0,0,0,0,어선,1.28,가을,11,7
2020/11/19 7:55,태안,항계 내,36.49166667,126.4091667,황천4급,기상악화,침수,1,0,0,0,0,0,어선,2.5,가을,11,7
2020/11/19 7:55,태안,항계 내,36.49166667,126.4091667,황천4급,기상악화,침수,1,0,0,0,0,0,모터보트,1.09,가을,11,7
2020/11/19 7:55,태안,항계 내,36.49166667,126.4091667,황천4급,기상악화,침수,1,0,0,0,0,0,모터보트,1.18,가을,11,7
2020/11/19 7:55,태안,항계 내,36.49166667,126.4091667,황천4급,기상악화,침수,1,0,0,0,0,0,모터보트,0.8,가을,11,7
2020/11/19 8:48,태안,항계 내,36.41305556,126.3980556,황천4급,기상악화,침수,1,0,0,0,0,0,어선,3,가을,11,8
2020/11/19 8:48,태안,항계 내,36.41305556,126.3980556,황천4급,기상악화,침수,1,0,0,0,0,0,어선,3,가을,11,8
2020/11/19 11:44,통영,협수로,34.80805556,128.7127778,양호,관리소홀,표류,1,0,0,0,0,0,어선,1.51,가을,11,11
2020/11/20 6:25,동해,영해,37.76666667,128.9766667,풍랑주의보,운항부주의,부유물감김,1,6,6,0,0,0,어선,21,가을,11,6
2020/11/20 8:12,여수,항계 내,34.59833333,127.5091667,양호,운항부주의,좌초,1,21,21,0,0,0,낚시어선,9.77,가을,11,8
2020/11/20 10:34,부산,항계 내,35.04083333,128.9891667,양호,정비불량,기관이상,1,2,2,0,0,0,모터보트,2.35,가을,11,10
2020/11/20 10:55,통영,협수로,34.86,128.0622222,양호,관리소홀,표류,1,0,0,0,0,0,모터보트,2.96,가을,11,10
2020/11/20 16:02,여수,항계 내,34.80916667,127.8313889,양호,관리소홀,침수,1,0,0,0,0,0,어선,6.6,가을,11,16
2020/11/21 5:49,인천,영해,37.34,125.6663889,양호,정비불량,키손상,1,9,9,0,0,0,화물선,751,가을,11,5
2020/11/21 7:36,군산,영해,35.85,126.3380556,양호,운항부주의,추진기이상,1,3,3,0,0,0,고무보트,0.1,가을,11,7
2020/11/21 7:40,목포,영해,34.7,126.25,양호,운항부주의,부유물감김,1,7,7,0,0,0,요트,9.09,가을,11,7
2020/11/21 9:30,인천,항계 내,37.45166667,126.6091667,양호,관리소홀,침수,1,0,0,0,0,0,예부선,260,가을,11,9
2020/11/21 9:39,완도,항계 내,34.36777778,126.7452778,양호,운항부주의,충돌,1,22,22,0,0,0,낚시어선,9.77,가을,11,9
2020/11/21 9:39,완도,항계 내,34.36777778,126.7452778,양호,운항부주의,충돌,1,2,2,1,0,0,모터보트,1,가을,11,9
2020/11/21 10:39,인천,영해,37.52,126.3841667,양호,정비불량,기관이상,1,5,5,0,0,0,낚시어선,1.94,가을,11,10
2020/11/21 11:58,창원,영해,35.00194444,128.7172222,양호,정비불량,기관이상,1,9,9,0,0,0,어선,3,가을,11,11
2020/11/21 12:17,군산,영해,35.95,126.45,양호,정비불량,기관이상,1,4,4,0,0,0,모터보트,3.85,가을,11,12
2020/11/21 12:30,통영,협수로,34.83388889,128.4025,양호,운항부주의,충돌,1,1,1,0,0,0,어선,9.77,가을,11,12
2020/11/21 12:30,통영,협수로,34.83388889,128.4025,양호,운항부주의,충돌,1,1,1,0,0,0,어선,4.99,가을,11,12
2020/11/21 13:26,보령,항계 내,36.52138889,126.4416667,양호,정비불량,추진기이상,1,2,2,0,0,0,고무보트,0.1,가을,11,13
2020/11/21 13:37,군산,영해,35.85416667,126.3955556,양호,정비불량,추진기이상,1,2,2,0,0,0,고무보트,0.05,가을,11,13
2020/11/21 14:18,평택,영해,37.15194444,126.4605556,양호,정비불량,기관이상,1,3,3,0,0,0,어선,7.93,가을,11,14
2020/11/21 15:35,인천,영해,37.60083333,125.7180556,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,7.93,가을,11,15
2020/11/21 16:38,통영,협수로,34.84916667,128.4616667,양호,운항부주의,좌초,1,6,6,0,0,0,어선,4.13,가을,11,16
2020/11/22 7:37,서귀포,항계 내,33.28,126.7386111,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.7,가을,11,7
2020/11/22 7:57,군산,영해,35.83944444,126.3541667,양호,운항부주의,부유물감김,1,21,21,0,0,0,낚시어선,9.77,가을,11,7
2020/11/22 9:30,인천,영해,37.27305556,126.3930556,양호,운항부주의,부유물감김,1,17,17,0,0,0,낚시어선,9.77,가을,11,9
2020/11/22 13:38,인천,영해,37.29888889,126.0880556,양호,정비불량,기관이상,1,22,22,0,0,0,어선,22,가을,11,13
2020/11/22 15:19,평택,영해,37.165,126.6025,양호,운항부주의,부유물감김,1,4,4,0,0,0,모터보트,6.45,가을,11,15
