Weather,latitude,longitude,Ship_Type,Accident_Type
양호,34.86555556,128.7825,어선,기관이상
양호,37.92166667,124.6805556,화물선,운항저해
양호,33.41805556,126.2605556,어선,화재
양호,35.00416667,128.7880556,어선,부유물감김
양호,33.49027778,126.3641667,모터보트,기관이상
양호,38.27361111,128.5569444,어선,화재
양호,35.45,129.75,어선,충돌
양호,34.85638889,126.1844444,유조선,방향상실
저시정,34.62805556,126.2355556,어선,방향상실
양호,34.65027778,128.5794444,어선,기관이상
양호,35.87138889,126.4175,어선,부유물감김
양호,34.9525,128.9352778,유조선,기관이상
양호,34.7225,125.7938889,어선,부유물감김
양호,37.42777778,126.3766667,모터보트,기관이상
양호,35.82361111,126.4744444,고무보트,전복
양호,34.58055556,127.7788889,모터보트,기관이상
양호,34.63388889,127.5080556,어선,운항저해
양호,35.97527778,126.5580556,화물선,인명사상
양호,35.34638889,125.8241667,어선,침수
양호,36.18111111,126.4897222,모터보트,기관이상
양호,35.83444444,126.4380556,모터보트,기관이상
양호,34.5275,127.1258333,모터보트,운항저해
양호,35.4,130.3666667,어선,기관이상
양호,34.73694444,127.755,유조선,기관이상
양호,35.09694444,125.7491667,어선,충돌
양호,35.83194444,126.4416667,고무보트,기관이상
양호,35.99666667,126.2791667,어선,운항저해
양호,35.46666667,130.1666667,어선,기관이상
양호,34.60138889,127.7291667,모터보트,운항저해
양호,35.50055556,129.3711111,유조선,인명사상
양호,34.06638889,126.75,어선,기관이상
양호,36.41888889,126.4569444,모터보트,기관이상
저시정,34.51944444,126.0344444,화물선,기관이상
양호,34.22555556,127.6941667,어선,부유물감김
양호,35.45055556,129.7505556,어선,충돌
양호,37.23055556,126.4730556,고무보트,기관이상
양호,35.04805556,129.0552778,모터보트,기관이상
양호,34.47638889,127.0966667,어선,기관이상
양호,34.83638889,128.1416667,고무보트,기관이상
양호,35.59861111,126.2547222,모터보트,기관이상
양호,33.13333333,126.5491667,어선,부유물감김
양호,33.21666667,126.3333333,모터보트,기관이상
양호,34.58277778,125.6916667,화물선,기관이상
양호,34.76416667,126.2844444,예부선,기관이상
양호,37.87027778,124.5827778,어선,부유물감김
양호,35.05666667,128.7341667,모터보트,기관이상
양호,34.89,128.1066667,어선,기관이상
양호,34.08805556,128.0819444,어선,기관이상
양호,34.92305556,128.0591667,어선,충돌
양호,30.78333333,126.0333333,어선,부유물감김
양호,33.40277778,126.2333333,어선,운항저해
양호,35.05916667,128.7838889,예부선,기관이상
양호,38.14777778,128.6766667,요트,기관이상
양호,37.17388889,125.8016667,어선,기관이상
양호,35.19916667,128.5766667,어선,침수
양호,34.69055556,128.2841667,어선,기관이상
양호,37.33888889,126.5930556,어선,기관이상
양호,34.54583333,127.5883333,어선,기관이상
양호,37.29083333,129.3058333,어선,전복
양호,34.62055556,127.5255556,어선,운항저해
양호,34.60805556,127.5688889,어선,운항저해
양호,34.66805556,127.4763889,기타,기관이상
양호,35.06277778,129.095,예부선,운항저해
양호,37.49583333,126.5966667,예부선,기관이상
양호,34.14833333,125.4794444,어선,기관이상
양호,34.66638889,127.0875,어선,침수
양호,33.2,126.4666667,어선,운항저해
양호,34.38805556,127.9891667,어선,충돌
양호,33.51916667,126.5291667,모터보트,침수
양호,34.7,126.2666667,예부선,부유물감김
양호,34.95916667,128.7691667,어선,화재
양호,32.81666667,126.9,어선,인명사상
양호,33.31,126.1441667,어선,운항저해
양호,34.61333333,127.7205556,기타,전복
양호,38.23444444,128.6069444,어선,부유물감김
양호,34.61444444,127.7213889,어선,화재
양호,34.77944444,126.4088889,어선,운항저해
양호,34.44888889,125.9216667,유조선,기관이상
양호,36.16888889,129.4691667,어선,기관이상
양호,38.20166667,128.5927778,어선,침수
양호,34.51138889,127.79,고무보트,운항저해
양호,32.83305556,126.5330556,어선,부유물감김
양호,34.69305556,127.6933333,어선,기관이상
양호,34.29638889,126.7888889,요트,기관이상
양호,34.44555556,126.0308333,여객선,부유물감김
양호,34.83888889,128.4172222,어선,충돌
양호,34.75666667,128.455,어선,충돌
양호,37.50555556,126.6016667,유조선,충돌
양호,35.45305556,126.4255556,기타,운항저해
양호,34.98583333,125.8688889,어선,부유물감김
양호,34.20055556,128.1541667,어선,부유물감김
양호,34.88916667,128.8680556,어선,충돌
양호,32.27777778,126.745,어선,부유물감김
양호,35.97638889,126.5377778,기타,기관이상
양호,37.17444444,126.6316667,모터보트,기관이상
양호,37.43416667,126.5855556,유도선,부유물감김
양호,35.85305556,126.2983333,모터보트,운항저해
저시정,34.37666667,126.0941667,어선,기관이상
양호,36.65305556,126.1052778,예부선,부유물감김
양호,35.15666667,126.1905556,모터보트,전복
양호,36.91888889,126.1180556,어선,기관이상
양호,36.14888889,126.4891667,고무보트,운항저해
양호,35.34805556,126.2455556,어선,부유물감김
양호,34.73444444,127.7538889,모터보트,부유물감김
양호,34.84444444,126.2161111,어선,기관이상
양호,36.05,129.3666667,모터보트,기관이상
양호,36.04472222,129.3863889,모터보트,기관이상
양호,35.10055556,128.4658333,어선,침몰
양호,36.06694444,129.5713889,어선,운항저해
양호,33.40333333,126.2194444,모터보트,기관이상
양호,34.71527778,126.2355556,어선,운항저해
양호,35.49805556,129.3675,유조선,충돌
양호,34.30305556,128.3930556,어선,충돌
양호,37.46416667,126.5880556,어선,기관이상
양호,36.60138889,126.2316667,어선,기관이상
양호,34.60138889,127.7413889,모터보트,침수
양호,33.48805556,126.3841667,어선,운항저해
양호,34.7025,128.4841667,모터보트,침수
양호,34.88777778,128.1855556,고무보트,기관이상
양호,37.31666667,126.3180556,모터보트,기관이상
양호,33.51666667,126.45,어선,기관이상
양호,35.80805556,129.5044444,어선,침수
양호,34.73416667,127.7597222,어선,부유물감김
양호,36.67916667,125.9655556,어선,부유물감김
양호,35.07805556,129.0291667,어선,기관이상
양호,35.045,129.0175,어선,기관이상
양호,37.2225,129.4527778,어선,기관이상
양호,34.56555556,127.8805556,모터보트,부유물감김
양호,37.27305556,126.3575,고무보트,운항저해
풍랑주의보,30.11666667,124.9166667,어선,기관이상
양호,37.32333333,126.4766667,기타,기관이상
양호,37.83638889,128.8858333,모터보트,기관이상
양호,34.68833333,127.8008333,어선,침수
양호,35.82444444,126.4166667,유도선,충돌
양호,33.39138889,126.2036111,어선,기관이상
양호,35.32694444,130.1975,어선,부유물감김
양호,34.75222222,126.285,유도선,기관이상
양호,35.56416667,130.165,어선,기관이상
양호,35.63416667,126.2905556,모터보트,운항저해
양호,35.78277778,126.4291667,고무보트,운항저해
양호,34.32888889,126.4444444,예부선,기관이상
양호,35.14055556,128.6725,어선,침수
양호,35.04777778,128.9791667,어선,침수
양호,37.48916667,129.1316667,화물선,인명사상
양호,34.42722222,126.3580556,기타,기관이상
양호,34.73555556,127.7477778,어선,기관이상
양호,33.23166667,126.3438889,모터보트,기관이상
양호,33.23305556,126.5669444,어선,기관이상
양호,33.4925,126.3716667,모터보트,기관이상
황천4급,34.35,125.4,예부선,기관이상
양호,34.7425,126.0722222,어선,전복
양호,35.02444444,126.1705556,어선,운항저해
양호,35.47916667,129.4302778,예부선,운항저해
풍랑주의보,34.67527778,128.0477778,유조선,기관이상
양호,34.665,127.6816667,어선,기관이상
양호,36.31888889,129.4305556,어선,화재
양호,35.09166667,126.0280556,기타,운항저해
양호,34.64166667,127.6155556,어선,침수
양호,34.34916667,126.4258333,어선,침수
양호,32.55,126.3666667,어선,인명사상
양호,34.09527778,126.3444444,화물선,기관이상
양호,34.80638889,126.3652778,모터보트,침수
양호,34.71444444,128.7788889,어선,부유물감김
양호,33.56666667,126.8166667,어선,기관이상
양호,32.93666667,124.8961111,어선,기관이상
양호,35.03277778,128.0030556,고무보트,기관이상
양호,34.62527778,125.8263889,기타,부유물감김
양호,34.96305556,128.7183333,어선,부유물감김
양호,33.42666667,126.2152778,어선,운항저해
저시정,34.39611111,125.7747222,어선,부유물감김
양호,35.87805556,126.2366667,어선,부유물감김
양호,35.94861111,126.5058333,모터보트,기관이상
양호,36.18527778,126.4855556,모터보트,기관이상
양호,37.16916667,126.5255556,모터보트,기관이상
양호,36.62555556,126.0505556,어선,부유물감김
양호,34.70305556,128.1377778,모터보트,기관이상
양호,34.45638889,127.4252778,요트,기관이상
양호,34.57305556,127.7238889,어선,침수
저시정,35.63166667,126.2927778,모터보트,전복
양호,33.5225,126.4616667,모터보트,운항저해
양호,32.6,126.6833333,어선,부유물감김
양호,38.25305556,128.6077778,어선,부유물감김
양호,32.78305556,126.85,어선,침수
양호,34.59777778,127.145,어선,충돌
양호,35.07194444,128.5125,어선,기관이상
양호,37.45416667,126.3491667,모터보트,기관이상
양호,35.075,128.8316667,화물선,충돌
양호,34.91027778,125.8408333,예부선,부유물감김
양호,37.03305556,126.4533333,요트,기관이상
양호,34.6925,128.2166667,요트,기관이상
양호,35.15833333,129.2005556,모터보트,기관이상
양호,34.83277778,126.0294444,어선,기관이상
양호,37.16555556,126.6041667,요트,기관이상
양호,34.31638889,126.77,모터보트,침수
양호,35.06888889,128.6391667,모터보트,기관이상
양호,34.4575,128.9241667,어선,충돌
양호,33.26666667,126.8,어선,인명사상
양호,34.27416667,126.8991667,예부선,기관이상
양호,35.10694444,125.8941667,어선,기관이상
양호,34.77694444,126.3741667,어선,기관이상
양호,34.33055556,126.4430556,예부선,기관이상
양호,38.00638889,128.7419444,모터보트,운항저해
양호,35.28777778,129.2619444,모터보트,운항저해
양호,35.12138889,128.6838889,화물선,인명사상
양호,35.6375,126.2908333,어선,충돌
양호,35.72777778,129.8622222,어선,부유물감김
양호,37.27,126.3583333,모터보트,부유물감김
양호,34.70083333,127.8986111,요트,부유물감김
양호,35.00805556,128.8008333,예부선,기관이상
양호,35.10166667,129.1577778,어선,기관이상
양호,38.33083333,128.6575,어선,침수
양호,37.73305556,126.35,기타,부유물감김
양호,33.53333333,126.8333333,어선,기관이상
양호,35.14555556,129.1275,어선,충돌
양호,33.45,126.9333333,어선,기관이상
양호,37.47055556,126.5877778,유도선,기관이상
양호,34.74444444,126.2280556,어선,기관이상
양호,36.62666667,124.9391667,어선,부유물감김
양호,33.38333333,126.9,어선,운항저해
양호,34.72527778,127.7413889,모터보트,침수
양호,36.04833333,129.3791667,어선,충돌
양호,34.90916667,128.0525,어선,운항저해
양호,34.69666667,127.7838889,어선,충돌
양호,35.07888889,129.1116667,유조선,기관이상
태풍주의보,33.1,126.8333333,어선,부유물감김
양호,36.69833333,126.0833333,고무보트,기관이상
양호,36.38805556,126.4052778,모터보트,운항저해
양호,37.62916667,125.7075,어선,기관이상
양호,36.26166667,126.4988889,모터보트,기관이상
양호,35.14805556,129.1366667,모터보트,기관이상
양호,37.02805556,126.4291667,고무보트,기관이상
양호,36.32305556,126.3505556,어선,기관이상
양호,37.4475,126.3591667,요트,부유물감김
양호,34.90111111,128.1022222,모터보트,운항저해
양호,36.65055556,125.2491667,어선,부유물감김
양호,36.35638889,129.3916667,모터보트,기관이상
양호,35.09472222,129.0383333,예부선,화재
양호,35.15083333,129.1188889,모터보트,부유물감김
풍랑주의보,34.90555556,128.3033333,어선,전복
양호,38.51972222,128.4252778,어선,침수
양호,37.51305556,126.44,여객선,운항저해
풍랑주의보,34.57833333,127.7363889,어선,침수
양호,36.06666667,129.4088889,요트,부유물감김
양호,36.96916667,126.7816667,어선,화재
양호,34.26944444,126.8036111,예부선,기관이상
양호,35.45694444,130.1280556,어선,부유물감김
양호,37.44694444,129.3241667,모터보트,기관이상
양호,37.415,126.4102778,모터보트,운항저해
양호,34.10666667,127.7025,어선,부유물감김
양호,34.80861111,128.4575,요트,부유물감김
양호,35.41388889,130.35,어선,부유물감김
양호,35.04055556,128.7463889,어선,부유물감김
양호,34.26166667,126.6527778,예부선,기관이상
양호,33.21888889,126.4825,어선,전복
양호,36.42666667,129.4366667,어선,기관이상
양호,34.78555556,126.4088889,어선,충돌
양호,34.62388889,128.3211111,어선,운항저해
양호,35.14694444,129.1519444,요트,기관이상
양호,34.31638889,127.9166667,어선,화재
양호,33.46666667,126.9166667,어선,충돌
양호,37.84277778,124.7027778,모터보트,기관이상
양호,36.62527778,126.2844444,고무보트,운항저해
양호,35.49083333,129.4469444,모터보트,전복
양호,33.4375,126.2538889,모터보트,기관이상
양호,37.23638889,126.5047222,모터보트,기관이상
양호,35.04666667,126.3363889,고무보트,운항저해
양호,35.06333333,129.0108333,예부선,화재
양호,33.51194444,126.4655556,모터보트,운항저해
양호,34.10166667,125.84,화물선,기관이상
양호,34.85777778,126.2225,어선,침수
양호,34.92305556,128.5891667,요트,기관이상
양호,35.65666667,126.1555556,어선,기관이상
양호,33.26666667,126.6830556,어선,운항저해
양호,35.65305556,126.1391667,어선,기관이상
양호,36.42833333,129.4508333,모터보트,기관이상
양호,34.79166667,128.5330556,모터보트,운항저해
양호,34.73583333,128.7255556,모터보트,운항저해
양호,33.93944444,127.2833333,화물선,기관이상
양호,34.60166667,125.9419444,요트,기관이상
양호,35.79583333,126.3916667,요트,부유물감김
양호,34.70138889,125.3530556,유조선,부유물감김
양호,36.83861111,129.4958333,어선,기관이상
양호,34.33194444,126.7405556,어선,전복
양호,35.13277778,129.1194444,어선,충돌
저시정,34.49861111,127.3980556,어선,기관이상
양호,34.61638889,127.0416667,어선,기관이상
양호,36.15916667,126.5027778,어선,충돌
양호,34.82916667,128.4780556,어선,운항저해
양호,35.76305556,126.4469444,고무보트,기관이상
양호,34.85,126.2241667,모터보트,기관이상
양호,36.99916667,126.175,어선,기관이상
양호,38.19888889,128.6083333,요트,부유물감김
양호,34.24916667,125.9641667,어선,기관이상
양호,35.16138889,129.1330556,어선,기관이상
양호,36.33,126.5130556,어선,운항저해
양호,35.3725,126.065,모터보트,기관이상
양호,35.13972222,128.6733333,어선,침수
양호,36.44055556,126.5158333,모터보트,운항저해
양호,37.22777778,126.1633333,모터보트,기관이상
양호,33.48333333,126.95,어선,운항저해
양호,35.84805556,126.4830556,모터보트,운항저해
양호,34.92416667,128.0930556,어선,화재
양호,36.13138889,126.4605556,모터보트,기관이상
양호,34.88,126.1619444,모터보트,부유물감김
양호,37.79416667,128.9619444,고무보트,기관이상
양호,37.77305556,129.0013889,모터보트,기관이상
양호,37.49166667,129.1408333,고무보트,침수
양호,37.18444444,126.5005556,어선,부유물감김
양호,34.48055556,126.9413889,어선,전복
양호,37.0375,126.4394444,모터보트,운항저해
양호,36.875,126.1261111,유조선,기관이상
양호,34.77388889,128.6922222,모터보트,운항저해
양호,37.07111111,129.4163889,모터보트,운항저해
양호,37.31666667,129.2952778,모터보트,기관이상
양호,34.86166667,128.245,여객선,기관이상
양호,33.56722222,126.5283333,어선,부유물감김
양호,34.46972222,127.6255556,어선,기관이상
양호,37.02166667,126.7205556,고무보트,기관이상
양호,34.59388889,125.5955556,화물선,기관이상
양호,34.82638889,128.33,어선,기관이상
양호,34.93555556,125.605,화물선,기관이상
양호,33.16666667,126.2166667,어선,기관이상
양호,37.51388889,126.4405556,유도선,운항저해
양호,36.68027778,126.1341667,어선,침수
양호,35.29,125.96,어선,부유물감김
양호,33.14666667,126.2477778,유조선,기관이상
양호,36.80805556,125.3202778,어선,화재
양호,36.68166667,126.1166667,어선,기관이상
양호,37.7375,124.5233333,어선,기관이상
양호,36.04138889,129.3830556,어선,운항저해
양호,34.55027778,126.775,어선,운항저해
양호,37.81666667,128.8941667,고무보트,기관이상
양호,34.73166667,127.7369444,어선,부유물감김
양호,34.59305556,128.5111111,어선,침수
양호,34.43194444,128.1202778,어선,부유물감김
양호,33.51666667,126.9333333,어선,운항저해
양호,34.75138889,126.3605556,화물선,화재
양호,37.77444444,128.9536111,모터보트,기관이상
양호,34.79416667,126.2702778,관공선,운항저해
양호,34.47138889,126.0580556,여객선,부유물감김
양호,37.56083333,129.1205556,모터보트,침수
양호,35.15194444,129.1305556,요트,기관이상
양호,36.67916667,126.1327778,예부선,침수
양호,37.45583333,126.6005556,어선,침수
양호,33.18333333,126.25,어선,기관이상
양호,34.66305556,127.8816667,기타,부유물감김
양호,33.58638889,126.7541667,요트,운항저해
양호,36.78305556,124.8166667,어선,충돌
양호,35.14,129.2138889,어선,침수
양호,37.10833333,126.0230556,어선,기관이상
양호,35.63694444,126.2783333,모터보트,기관이상
양호,35.04916667,129.0013889,예부선,화재
양호,35.99666667,126.7066667,어선,전복
양호,37.4275,129.2272222,유조선,기관이상
양호,35.11805556,129.1705556,화물선,기관이상
양호,37.45277778,126.5852778,모터보트,기관이상
양호,36.33833333,129.3991667,어선,기관이상
양호,37.17083333,126.46,여객선,기관이상
양호,35.04638889,125.9352778,어선,부유물감김
양호,37.18666667,126.5483333,고무보트,방향상실
양호,36.62305556,126.2869444,기타,침수
양호,36.06694444,129.4638889,모터보트,기관이상
양호,34.695,128.0538889,고무보트,기관이상
양호,37.43166667,125.9155556,여객선,기관이상
양호,34.76944444,126.1280556,여객선,기관이상
양호,34.47444444,128.4522222,모터보트,기관이상
양호,34.04555556,126.0780556,화물선,기관이상
양호,34.09416667,126.6827778,어선,부유물감김
양호,33.53333333,126.5333333,모터보트,침수
양호,34.63722222,127.1838889,모터보트,기관이상
양호,37.49666667,126.595,어선,부유물감김
양호,35.00388889,129.0741667,어선,충돌
양호,37.87277778,128.8419444,모터보트,기관이상
양호,37.41555556,126.415,모터보트,기관이상
양호,34.56916667,127.6980556,모터보트,기관이상
양호,35.62166667,126.4691667,어선,화재
양호,35.62,126.4691667,어선,침수
양호,36.41055556,126.4530556,어선,부유물감김
양호,34.91527778,127.6913889,화물선,화재
양호,37.47805556,126.5941667,모터보트,부유물감김
양호,34.55527778,128.53,어선,운항저해
양호,34.6425,128.6591667,어선,충돌
양호,34.295,127.1513889,예부선,충돌
양호,36.3275,126.5116667,어선,침수
풍랑주의보,36.44416667,126.5266667,고무보트,침수
풍랑주의보,37.45638889,126.5863889,모터보트,기관이상
양호,34.8625,128.4658333,모터보트,기관이상
양호,37.67861111,129.0869444,예부선,기관이상
양호,35.04694444,128.8022222,고무보트,기관이상
양호,35.01416667,128.9994444,어선,화재
양호,35.58277778,129.4625,모터보트,기관이상
양호,37.79305556,128.9230556,모터보트,운항저해
양호,34.72666667,126.3477778,기타,침수
양호,37.40305556,126.4663889,모터보트,운항저해
양호,37.56138889,126.6141667,예부선,침수
양호,34.83027778,128.7055556,모터보트,침수
양호,34.44638889,127.7366667,예부선,충돌
양호,36.77055556,125.9466667,어선,충돌
양호,33.26888889,126.0413889,어선,기관이상
양호,32.86666667,126.5833333,어선,부유물감김
양호,34.12055556,127.5825,어선,부유물감김
양호,34.1775,125.6755556,어선,부유물감김
양호,33.23916667,126.5630556,어선,침수
저시정,34.28166667,126.1138889,어선,운항저해
양호,34.805,126.3633333,기타,침수
양호,36.465,129.4391667,어선,부유물감김
양호,37.46555556,126.5852778,예부선,기관이상
양호,34.22055556,127.8163889,어선,부유물감김
양호,34.92527778,128.0641667,어선,침수
양호,34.69416667,125.5338889,여객선,기관이상
양호,33.20055556,126.0411111,어선,기관이상
양호,33.97166667,126.3033333,어선,기관이상
양호,33.24194444,126.5702778,모터보트,운항저해
양호,34.80277778,126.3577778,어선,충돌
양호,37.17027778,126.3780556,고무보트,기관이상
양호,33.55833333,126.7388889,모터보트,운항저해
양호,35.21777778,125.9894444,어선,부유물감김
양호,35.06666667,128.9955556,유조선,충돌
양호,37.01305556,126.4327778,화물선,화재
양호,33.97166667,126.3394444,어선,기관이상
양호,34.80222222,126.3627778,어선,전복
양호,34.05972222,126.0705556,유조선,기관이상
양호,37.29305556,126.5825,모터보트,운항저해
양호,36.19555556,126.3377778,어선,기관이상
양호,37.32638889,126.6541667,예부선,충돌
양호,35.07666667,128.6980556,고무보트,운항저해
양호,34.15444444,126.1319444,화물선,기관이상
양호,34.83861111,128.4327778,어선,부유물감김
양호,33.2,126.3833333,모터보트,기관이상
양호,35.98805556,126.6966667,모터보트,침수
양호,34.81305556,126.3563889,모터보트,침수
양호,35.85833333,126.1780556,어선,기관이상
양호,36.02222222,129.3788889,어선,운항저해
양호,36.38055556,126.4077778,고무보트,기관이상
양호,35.4,130.3166667,어선,부유물감김
양호,36.38777778,126.3969444,고무보트,운항저해
양호,37.02416667,126.1888889,어선,기관이상
양호,36.71666667,129.7166667,어선,부유물감김
양호,34.88055556,128.2577778,어선,운항저해
양호,37.105,126.4494444,모터보트,운항저해
양호,33.97277778,126.2963889,어선,부유물감김
양호,35.79388889,129.5225,요트,부유물감김
양호,34.68166667,126.0561111,어선,기관이상
양호,34.71194444,125.6125,여객선,부유물감김
양호,33.39805556,126.1941667,어선,부유물감김
양호,37.00416667,126.4530556,모터보트,침수
양호,34.08416667,125.9366667,유조선,기관이상
양호,35.1825,129.9955556,어선,부유물감김
양호,36.95416667,126.1366667,어선,부유물감김
양호,34.20527778,126.7555556,어선,기관이상
양호,37.63888889,126.5441667,어선,충돌
양호,37.03083333,126.4413889,모터보트,기관이상
양호,35.82305556,126.475,모터보트,운항저해
양호,34.59666667,125.6416667,화물선,기관이상
양호,34.54166667,127.9813889,어선,기관이상
양호,34.62166667,126.0405556,기타,화재
양호,34.90861111,128.2613889,모터보트,기관이상
양호,34.9275,128.0780556,모터보트,침수
양호,34.57166667,127.7988889,모터보트,기관이상
양호,34.33138889,128.0830556,어선,부유물감김
양호,34.80138889,128.8275,어선,충돌
양호,38.11666667,132.3833333,어선,부유물감김
양호,35.07638889,128.4991667,어선,운항저해
양호,35.21722222,129.5577778,어선,기관이상
양호,33.16055556,126.5941667,어선,충돌
양호,34.36472222,126.1611111,기타,침수
양호,35.02138889,128.8033333,어선,부유물감김
양호,34.72916667,127.7255556,어선,화재
양호,35.01388889,128.7605556,어선,기관이상
양호,36,124.8,어선,기관이상
양호,34.1,127.5680556,어선,기관이상
양호,37.48138889,126.5880556,예부선,충돌
양호,36.94916667,126.1330556,어선,부유물감김
양호,37.36194444,126.4541667,어선,기관이상
양호,34.57666667,126.2238889,어선,부유물감김
양호,34.86027778,127.7022222,유조선,침수
양호,36.12166667,126.475,고무보트,기관이상
양호,33.43444444,126.2391667,어선,기관이상
양호,34.86416667,127.6466667,예부선,운항저해
양호,34.31333333,126.5183333,어선,화재
양호,33.11666667,126.6,어선,인명사상
양호,36.01083333,126.1302778,어선,충돌
양호,33.92888889,126.3180556,모터보트,기관이상
양호,34.29444444,127.9555556,어선,기관이상
양호,36.35,129.4005556,어선,기관이상
양호,37.26416667,126.3716667,고무보트,기관이상
양호,34.36527778,126.1330556,어선,침수
양호,34.41916667,127.4180556,어선,침수
양호,36.72833333,125.9205556,유조선,기관이상
양호,33.21055556,126.3133333,모터보트,전복
양호,35.32583333,129.2811111,모터보트,기관이상
양호,35.05444444,129.0097222,어선,충돌
양호,35.0175,128.7205556,어선,운항저해
양호,36.04416667,129.945,어선,기관이상
양호,36.44277778,126.5216667,모터보트,침수
양호,37.255,126.5027778,모터보트,기관이상
양호,34.975,126.3455556,어선,화재
양호,35.47972222,129.4313889,어선,운항저해
양호,33.15888889,126.2730556,어선,기관이상
양호,35.72138889,129.5430556,어선,기관이상
양호,35.44055556,126.4119444,어선,운항저해
양호,34.68166667,128.4516667,화물선,충돌
양호,33.58027778,126.3161111,어선,부유물감김
양호,34.96027778,126.295,모터보트,운항저해
양호,34.34055556,125.6875,화물선,기관이상
양호,33.21666667,126.45,어선,운항저해
양호,34.89416667,128.02,어선,운항저해
양호,35.69166667,126.1961111,어선,기관이상
양호,34.53888889,128.5813889,어선,충돌
양호,35.51583333,129.7052778,화물선,충돌
양호,37.23305556,126.4955556,예부선,기관이상
황천6급,36.98638889,126.7538889,어선,기관이상
양호,36.395,126.4363889,어선,기관이상
양호,33.48333333,126.95,어선,충돌
양호,36.05666667,129.3966667,요트,부유물감김
양호,34.65583333,127.1636111,모터보트,운항저해
양호,34.74916667,127.6566667,모터보트,침수
양호,37.47972222,129.1619444,관공선,기관이상
양호,37.24416667,126.5066667,어선,기관이상
양호,33.50277778,126.4397222,어선,기관이상
양호,35.06888889,128.715,모터보트,기관이상
양호,36.27111111,125.0252778,어선,침수
양호,34.57916667,128.5966667,어선,침수
양호,36.11055556,126.3144444,요트,부유물감김
양호,35.07805556,128.6994444,모터보트,운항저해
양호,36.25,126.5205556,모터보트,운항저해
양호,36.10138889,129.5555556,어선,운항저해
양호,36.06083333,129.4102778,요트,기관이상
양호,37.11805556,126.5308333,모터보트,침수
양호,34.49611111,126.0069444,화물선,기관이상
양호,34.40055556,127.7616667,어선,기관이상
양호,34.11666667,126.25,유조선,기관이상
양호,37.28555556,126.53,유조선,운항저해
양호,34.55416667,127.4591667,어선,기관이상
양호,34.72611111,127.6413889,모터보트,침수
양호,35.95,126.4166667,어선,침수
양호,36.04555556,129.3727778,예부선,침수
양호,34.75194444,128.5394444,어선,기관이상
양호,34.76055556,126.3255556,예부선,기관이상
양호,35.61055556,126.2144444,어선,기관이상
양호,36.04805556,129.3958333,요트,부유물감김
양호,33.11583333,126.1294444,어선,인명사상
양호,36.32861111,126.5155556,어선,침수
양호,34.25666667,126.7705556,예부선,기관이상
양호,35.10166667,128.5391667,어선,부유물감김
양호,34.7675,126.0244444,어선,기관이상
양호,35.26083333,126.2558333,어선,기관이상
양호,35.49777778,126.3027778,어선,부유물감김
양호,35.62277778,126.3052778,모터보트,기관이상
양호,34.98416667,125.9641667,어선,부유물감김
양호,34.82666667,128.4488889,어선,기관이상
양호,34.26027778,125.5955556,어선,기관이상
양호,34.94583333,126.0669444,어선,기관이상
양호,35.15416667,126.0313889,요트,부유물감김
양호,37.09666667,126.4616667,고무보트,기관이상
양호,34.29055556,128.3130556,어선,기관이상
양호,33.17583333,126.2358333,어선,운항저해
양호,33.48305556,126.9666667,어선,운항저해
양호,33.2,126.25,어선,침수
양호,34.28222222,126.5491667,예부선,운항저해
양호,34.04638889,125.6775,화물선,기관이상
양호,36.92388889,126.195,어선,운항저해
양호,37.51222222,129.6566667,어선,전복
양호,36.37416667,126.4705556,어선,기관이상
양호,36.12416667,126.4877778,모터보트,기관이상
양호,35.85555556,126.3166667,어선,기관이상
양호,36.28166667,126.3455556,모터보트,기관이상
양호,35.50416667,129.3638889,어선,운항저해
양호,34.83444444,128.4094444,어선,운항저해
양호,34.89805556,126.3852778,모터보트,기관이상
양호,35.84083333,126.3844444,고무보트,운항저해
양호,36.33944444,126.3919444,고무보트,기관이상
양호,36.38333333,126.3736111,어선,화재
양호,33.58333333,126.5333333,화물선,운항저해
양호,35.14666667,125.98,어선,기관이상
양호,36.03555556,129.385,어선,운항저해
양호,34.42916667,127.6727778,어선,부유물감김
양호,34.76888889,126.3275,어선,기관이상
양호,36.58916667,126.4566667,어선,전복
양호,34.47305556,126.0938889,예부선,기관이상
양호,36.59166667,126.2663889,어선,기관이상
양호,36.55,129.5,어선,화재
양호,34.79805556,126.3458333,어선,기관이상
양호,36.50666667,126.4319444,어선,기관이상
양호,36.51277778,126.4288889,고무보트,기관이상
양호,34.37638889,126.1347222,예부선,운항저해
풍랑주의보,34.615,127.7163889,모터보트,기관이상
양호,36.0275,126.4294444,어선,부유물감김
양호,34.93888889,126.0158333,어선,운항저해
양호,36.51194444,126.4613889,모터보트,운항저해
양호,34.96888889,127.9175,어선,운항저해
양호,34.45055556,126.8152778,모터보트,침몰
양호,35.07138889,128.4405556,모터보트,침몰
양호,34.75305556,127.7605556,기타,충돌
양호,36.93416667,126.2319444,어선,기관이상
양호,34.33638889,126.0794444,유조선,기관이상
양호,35.96333333,126.4947222,고무보트,기관이상
양호,36.07916667,129.5608333,어선,기관이상
양호,36.25416667,126.5375,고무보트,기관이상
양호,36.47416667,126.4802778,고무보트,기관이상
양호,37.03888889,126.4113889,모터보트,기관이상
양호,37.64305556,126.3655556,어선,화재
양호,37.17027778,126.5841667,요트,부유물감김
양호,37.14277778,126.3525,요트,부유물감김
